32, 2, 935, 133, 20, 20
32, 0, 655, 159, 20, 20
32, 1, 916, 135, 20, 20
32, 5, 966, 133, 20, 20
32, 3, 649, 133, 20, 20
32, 4, 1245, 166, 20, 20
32, 6, 1004, 136, 20, 20
32, 7, 1507, 542, 20, 20
33, 1, 917, 135, 20, 20
33, 0, 658, 159, 20, 20
33, 2, 935, 135, 20, 20
33, 3, 649, 134, 20, 20
33, 5, 966, 135, 20, 20
33, 4, 1242, 167, 20, 20
33, 6, 1004, 136, 20, 20
33, 7, 1508, 542, 20, 20
34, 1, 918, 135, 20, 20
34, 0, 658, 159, 20, 20
34, 2, 935, 134, 20, 20
34, 3, 649, 134, 20, 20
34, 5, 966, 135, 20, 20
34, 4, 1242, 167, 20, 20
34, 6, 1004, 136, 20, 20
34, 7, 1507, 542, 20, 20
35, 1, 918, 135, 20, 20
35, 0, 658, 159, 20, 20
35, 2, 935, 135, 20, 20
35, 3, 649, 134, 20, 20
35, 5, 966, 135, 20, 20
35, 4, 1242, 167, 20, 20
35, 6, 1004, 136, 20, 20
35, 7, 1508, 542, 20, 20
36, 1, 918, 135, 20, 20
36, 0, 659, 159, 20, 20
36, 2, 935, 135, 20, 20
36, 3, 649, 134, 20, 20
36, 5, 966, 135, 20, 20
36, 4, 1242, 166, 20, 20
36, 6, 1004, 136, 20, 20
36, 7, 1508, 542, 20, 20
37, 2, 935, 135, 20, 20
37, 0, 658, 159, 20, 20
37, 1, 917, 136, 20, 20
37, 5, 966, 135, 20, 20
37, 3, 651, 134, 20, 20
37, 4, 1245, 166, 20, 20
37, 6, 1005, 136, 20, 20
37, 7, 1508, 542, 20, 20
38, 2, 935, 134, 20, 20
38, 0, 657, 160, 20, 20
38, 1, 917, 136, 20, 20
38, 5, 966, 135, 20, 20
38, 3, 651, 134, 20, 20
38, 4, 1242, 166, 20, 20
38, 6, 1005, 137, 20, 20
38, 7, 1508, 542, 20, 20
39, 2, 935, 134, 20, 20
39, 1, 917, 136, 20, 20
39, 0, 657, 160, 20, 20
39, 5, 965, 135, 20, 20
39, 3, 651, 135, 20, 20
39, 4, 1242, 166, 20, 20
39, 6, 1005, 137, 20, 20
39, 7, 1508, 542, 20, 20
40, 2, 935, 134, 20, 20
40, 1, 917, 136, 20, 20
40, 0, 654, 159, 20, 20
40, 3, 651, 135, 20, 20
40, 5, 965, 135, 20, 20
40, 4, 1242, 166, 20, 20
40, 6, 1005, 137, 20, 20
40, 7, 1508, 542, 20, 20
41, 2, 935, 135, 20, 20
41, 0, 658, 159, 20, 20
41, 1, 917, 136, 20, 20
41, 5, 966, 135, 20, 20
41, 3, 649, 134, 20, 20
41, 4, 1242, 166, 20, 20
41, 6, 1005, 136, 20, 20
41, 7, 1508, 542, 20, 20
42, 2, 935, 135, 20, 20
42, 1, 917, 135, 20, 20
42, 0, 654, 159, 20, 20
42, 3, 650, 134, 20, 20
42, 5, 966, 135, 20, 20
42, 4, 1242, 167, 20, 20
42, 6, 1005, 136, 20, 20
42, 7, 1508, 542, 20, 20
43, 1, 917, 135, 20, 20
43, 2, 935, 135, 20, 20
43, 0, 654, 159, 20, 20
43, 3, 650, 134, 20, 20
43, 5, 966, 135, 20, 20
43, 4, 1242, 167, 20, 20
43, 6, 1004, 136, 20, 20
43, 7, 1508, 542, 20, 20
44, 0, 657, 159, 20, 20
44, 1, 917, 135, 20, 20
44, 2, 934, 135, 20, 20
44, 5, 964, 135, 20, 20
44, 3, 651, 134, 20, 20
44, 4, 1244, 166, 20, 20
44, 7, 1508, 542, 20, 20
44, 6, 1004, 136, 20, 20
45, 0, 657, 159, 20, 20
45, 2, 935, 135, 20, 20
45, 1, 917, 135, 20, 20
45, 3, 650, 134, 20, 20
45, 5, 964, 135, 20, 20
45, 4, 1244, 166, 20, 20
45, 6, 1003, 136, 20, 20
45, 7, 1508, 542, 20, 20
46, 0, 658, 158, 20, 20
46, 1, 915, 135, 20, 20
46, 2, 934, 133, 20, 20
46, 5, 964, 133, 20, 20
46, 3, 651, 133, 20, 20
46, 4, 1244, 166, 20, 20
46, 6, 1004, 135, 20, 20
46, 7, 1508, 540, 20, 20
47, 0, 658, 158, 20, 20
47, 2, 934, 133, 20, 20
47, 1, 915, 135, 20, 20
47, 3, 651, 133, 20, 20
47, 5, 966, 134, 20, 20
47, 4, 1245, 166, 20, 20
47, 6, 1003, 135, 20, 20
47, 7, 1508, 540, 20, 20
48, 0, 658, 158, 20, 20
48, 2, 934, 135, 20, 20
48, 1, 917, 135, 20, 20
48, 3, 651, 133, 20, 20
48, 5, 966, 134, 20, 20
48, 4, 1245, 166, 20, 20
48, 6, 1003, 135, 20, 20
48, 7, 1508, 540, 20, 20
49, 0, 657, 159, 20, 20
49, 1, 917, 135, 20, 20
49, 2, 934, 135, 20, 20
49, 5, 965, 134, 20, 20
49, 3, 650, 133, 20, 20
49, 4, 1245, 166, 20, 20
49, 6, 1003, 136, 20, 20
49, 7, 1508, 539, 20, 20
50, 1, 917, 135, 20, 20
50, 0, 654, 158, 20, 20
50, 2, 934, 135, 20, 20
50, 5, 965, 134, 20, 20
50, 3, 650, 133, 20, 20
50, 4, 1245, 166, 20, 20
50, 6, 1003, 136, 20, 20
50, 7, 1508, 539, 20, 20
51, 1, 917, 135, 20, 20
51, 0, 654, 158, 20, 20
51, 2, 934, 135, 20, 20
51, 5, 965, 133, 20, 20
51, 3, 650, 133, 20, 20
51, 4, 1245, 166, 20, 20
51, 6, 1003, 136, 20, 20
51, 7, 1508, 539, 20, 20
52, 0, 657, 159, 20, 20
52, 1, 917, 135, 20, 20
52, 2, 934, 135, 20, 20
52, 5, 965, 133, 20, 20
52, 3, 650, 133, 20, 20
52, 4, 1245, 166, 20, 20
52, 6, 1003, 135, 20, 20
52, 7, 1508, 539, 20, 20
53, 0, 657, 159, 20, 20
53, 1, 917, 135, 20, 20
53, 2, 935, 134, 20, 20
53, 5, 965, 133, 20, 20
53, 3, 650, 133, 20, 20
53, 4, 1244, 166, 20, 20
53, 6, 1003, 136, 20, 20
53, 7, 1506, 542, 20, 20
54, 2, 935, 134, 20, 20
54, 1, 917, 137, 20, 20
54, 0, 653, 158, 20, 20
54, 5, 965, 133, 20, 20
54, 3, 649, 133, 20, 20
54, 4, 1242, 166, 20, 20
54, 6, 1004, 136, 20, 20
54, 7, 1506, 542, 20, 20
55, 0, 657, 159, 20, 20
55, 2, 935, 134, 20, 20
55, 1, 917, 136, 20, 20
55, 5, 965, 135, 20, 20
55, 3, 650, 133, 20, 20
55, 4, 1242, 167, 20, 20
55, 6, 1003, 136, 20, 20
55, 7, 1508, 542, 20, 20
56, 0, 658, 159, 20, 20
56, 2, 935, 134, 20, 20
56, 1, 917, 136, 20, 20
56, 5, 967, 135, 20, 20
56, 3, 649, 134, 20, 20
56, 4, 1242, 167, 20, 20
56, 6, 1003, 136, 20, 20
56, 7, 1508, 542, 20, 20
57, 1, 915, 135, 20, 20
57, 0, 659, 159, 20, 20
57, 2, 935, 134, 20, 20
57, 5, 965, 134, 20, 20
57, 3, 649, 134, 20, 20
57, 4, 1243, 167, 20, 20
57, 6, 1004, 136, 20, 20
57, 7, 1508, 542, 20, 20
58, 2, 935, 134, 20, 20
58, 0, 659, 159, 20, 20
58, 1, 915, 136, 20, 20
58, 5, 967, 135, 20, 20
58, 3, 651, 134, 20, 20
58, 4, 1242, 167, 20, 20
58, 6, 1004, 137, 20, 20
58, 7, 1507, 543, 20, 20
59, 0, 657, 159, 20, 20
59, 2, 935, 134, 20, 20
59, 1, 917, 136, 20, 20
59, 5, 967, 134, 20, 20
59, 3, 651, 135, 20, 20
59, 4, 1243, 167, 20, 20
59, 6, 1003, 138, 20, 20
59, 7, 1507, 543, 20, 20
60, 1, 916, 136, 20, 20
60, 2, 935, 134, 20, 20
60, 0, 655, 159, 20, 20
60, 3, 650, 135, 20, 20
60, 5, 965, 134, 20, 20
60, 4, 1243, 167, 20, 20
60, 7, 1508, 542, 20, 20
60, 6, 1004, 136, 20, 20
61, 2, 935, 135, 20, 20
61, 1, 916, 136, 20, 20
61, 0, 654, 159, 20, 20
61, 3, 651, 135, 20, 20
61, 5, 964, 134, 20, 20
61, 4, 1245, 166, 20, 20
61, 6, 1004, 136, 20, 20
61, 7, 1508, 542, 20, 20
62, 1, 918, 136, 20, 20
62, 2, 935, 135, 20, 20
62, 0, 654, 159, 20, 20
62, 3, 651, 135, 20, 20
62, 5, 965, 134, 20, 20
62, 4, 1245, 166, 20, 20
62, 7, 1508, 542, 20, 20
62, 6, 1004, 136, 20, 20
63, 1, 916, 136, 20, 20
63, 0, 656, 160, 20, 20
63, 2, 935, 134, 20, 20
63, 3, 651, 135, 20, 20
63, 5, 965, 133, 20, 20
63, 4, 1245, 166, 20, 20
63, 6, 1004, 136, 20, 20
63, 7, 1508, 542, 20, 20
64, 1, 917, 136, 20, 20
64, 0, 657, 159, 20, 20
64, 2, 935, 135, 20, 20
64, 3, 651, 135, 20, 20
64, 5, 964, 135, 20, 20
64, 4, 1244, 166, 20, 20
64, 6, 1004, 136, 20, 20
64, 7, 1507, 542, 20, 20
65, 1, 917, 136, 20, 20
65, 2, 935, 135, 20, 20
65, 0, 654, 159, 20, 20
65, 3, 651, 135, 20, 20
65, 5, 964, 135, 20, 20
65, 4, 1244, 166, 20, 20
65, 6, 1004, 136, 20, 20
65, 7, 1508, 542, 20, 20
66, 2, 935, 135, 20, 20
66, 0, 653, 159, 20, 20
66, 1, 915, 136, 20, 20
66, 3, 649, 134, 20, 20
66, 5, 964, 135, 20, 20
66, 4, 1245, 166, 20, 20
66, 6, 1004, 136, 20, 20
66, 7, 1507, 542, 20, 20
67, 0, 656, 159, 20, 20
67, 1, 917, 135, 20, 20
67, 2, 935, 135, 20, 20
67, 3, 649, 134, 20, 20
67, 5, 965, 134, 20, 20
67, 4, 1245, 166, 20, 20
67, 6, 1003, 136, 20, 20
67, 7, 1507, 542, 20, 20
68, 0, 657, 159, 20, 20
68, 2, 935, 135, 20, 20
68, 1, 915, 135, 20, 20
68, 3, 649, 134, 20, 20
68, 5, 965, 134, 20, 20
68, 4, 1245, 167, 20, 20
68, 6, 1003, 135, 20, 20
68, 7, 1507, 542, 20, 20
69, 0, 656, 159, 20, 20
69, 1, 916, 135, 20, 20
69, 2, 933, 135, 20, 20
69, 3, 649, 134, 20, 20
69, 5, 964, 134, 20, 20
69, 4, 1245, 167, 20, 20
69, 6, 1003, 135, 20, 20
69, 7, 1507, 542, 20, 20
70, 0, 656, 159, 20, 20
70, 2, 935, 135, 20, 20
70, 1, 916, 135, 20, 20
70, 3, 649, 134, 20, 20
70, 5, 965, 134, 20, 20
70, 4, 1245, 167, 20, 20
70, 6, 1003, 135, 20, 20
70, 7, 1507, 542, 20, 20
71, 0, 657, 158, 20, 20
71, 1, 916, 135, 20, 20
71, 2, 933, 135, 20, 20
71, 3, 649, 134, 20, 20
71, 5, 964, 134, 20, 20
71, 4, 1245, 167, 20, 20
71, 6, 1003, 135, 20, 20
71, 7, 1507, 542, 20, 20
72, 0, 657, 158, 20, 20
72, 1, 916, 135, 20, 20
72, 2, 934, 134, 20, 20
72, 3, 650, 134, 20, 20
72, 5, 963, 134, 20, 20
72, 4, 1245, 167, 20, 20
72, 6, 1003, 135, 20, 20
72, 7, 1506, 542, 20, 20
73, 0, 652, 158, 20, 20
73, 2, 935, 133, 20, 20
73, 1, 917, 135, 20, 20
73, 5, 964, 135, 20, 20
73, 3, 649, 133, 20, 20
73, 4, 1245, 168, 20, 20
73, 6, 1004, 135, 20, 20
73, 7, 1506, 542, 20, 20
74, 2, 935, 135, 20, 20
74, 0, 652, 159, 20, 20
74, 1, 917, 135, 20, 20
74, 5, 964, 135, 20, 20
74, 3, 650, 134, 20, 20
74, 4, 1245, 168, 20, 20
74, 6, 1005, 135, 20, 20
74, 7, 1506, 542, 20, 20
75, 2, 935, 135, 20, 20
75, 1, 917, 135, 20, 20
75, 0, 653, 158, 20, 20
75, 5, 964, 135, 20, 20
75, 3, 650, 134, 20, 20
75, 4, 1245, 168, 20, 20
75, 6, 1004, 135, 20, 20
75, 7, 1507, 542, 20, 20
76, 2, 935, 135, 20, 20
76, 1, 917, 135, 20, 20
76, 0, 653, 158, 20, 20
76, 5, 964, 135, 20, 20
76, 3, 650, 134, 20, 20
76, 4, 1245, 168, 20, 20
76, 6, 1004, 135, 20, 20
76, 7, 1506, 542, 20, 20
77, 2, 935, 135, 20, 20
77, 1, 917, 135, 20, 20
77, 0, 653, 158, 20, 20
77, 5, 964, 135, 20, 20
77, 3, 650, 134, 20, 20
77, 4, 1245, 168, 20, 20
77, 6, 1004, 135, 20, 20
77, 7, 1506, 542, 20, 20
78, 2, 935, 135, 20, 20
78, 1, 917, 135, 20, 20
78, 0, 653, 158, 20, 20
78, 5, 964, 135, 20, 20
78, 3, 650, 134, 20, 20
78, 4, 1245, 168, 20, 20
78, 6, 1005, 135, 20, 20
78, 7, 1506, 542, 20, 20
79, 2, 934, 135, 20, 20
79, 1, 917, 135, 20, 20
79, 0, 653, 158, 20, 20
79, 5, 964, 135, 20, 20
79, 3, 651, 134, 20, 20
79, 4, 1245, 168, 20, 20
79, 6, 1005, 135, 20, 20
79, 7, 1507, 542, 20, 20
80, 1, 917, 135, 20, 20
80, 2, 935, 134, 20, 20
80, 0, 654, 159, 20, 20
80, 5, 964, 135, 20, 20
80, 3, 651, 134, 20, 20
80, 4, 1245, 168, 20, 20
80, 6, 1004, 135, 20, 20
80, 7, 1507, 542, 20, 20
81, 1, 917, 135, 20, 20
81, 2, 935, 134, 20, 20
81, 0, 654, 159, 20, 20
81, 5, 964, 135, 20, 20
81, 3, 651, 134, 20, 20
81, 4, 1245, 168, 20, 20
81, 7, 1508, 542, 20, 20
81, 6, 1004, 135, 20, 20
82, 1, 917, 136, 20, 20
82, 2, 935, 134, 20, 20
82, 0, 654, 159, 20, 20
82, 5, 964, 135, 20, 20
82, 3, 651, 134, 20, 20
82, 4, 1245, 168, 20, 20
82, 7, 1508, 542, 20, 20
82, 6, 1004, 135, 20, 20
83, 2, 935, 134, 20, 20
83, 1, 917, 136, 20, 20
83, 0, 654, 159, 20, 20
83, 5, 964, 135, 20, 20
83, 3, 651, 134, 20, 20
83, 4, 1245, 168, 20, 20
83, 7, 1506, 542, 20, 20
83, 6, 1004, 135, 20, 20
84, 2, 935, 134, 20, 20
84, 1, 917, 136, 20, 20
84, 0, 654, 159, 20, 20
84, 5, 964, 135, 20, 20
84, 3, 651, 134, 20, 20
84, 4, 1245, 168, 20, 20
84, 6, 1004, 136, 20, 20
84, 7, 1506, 542, 20, 20
85, 1, 917, 135, 20, 20
85, 0, 657, 159, 20, 20
85, 2, 934, 135, 20, 20
85, 5, 965, 135, 20, 20
85, 3, 651, 134, 20, 20
85, 4, 1245, 168, 20, 20
85, 7, 1508, 541, 20, 20
85, 6, 1003, 135, 20, 20
86, 1, 917, 135, 20, 20
86, 2, 934, 135, 20, 20
86, 0, 654, 159, 20, 20
86, 5, 965, 135, 20, 20
86, 3, 651, 134, 20, 20
86, 4, 1245, 168, 20, 20
86, 7, 1508, 541, 20, 20
86, 6, 1003, 135, 20, 20
87, 1, 917, 135, 20, 20
87, 0, 657, 159, 20, 20
87, 2, 934, 135, 20, 20
87, 5, 965, 135, 20, 20
87, 3, 651, 136, 20, 20
87, 4, 1245, 168, 20, 20
87, 7, 1506, 541, 20, 20
87, 6, 1003, 135, 20, 20
88, 8, 604, 75, 20, 20
88, 0, 657, 159, 20, 20
88, 2, 935, 135, 20, 20
88, 1, 917, 135, 20, 20
88, 5, 965, 135, 20, 20
88, 4, 1245, 168, 20, 20
88, 3, 651, 135, 20, 20
88, 7, 1507, 539, 20, 20
88, 6, 1003, 135, 20, 20
89, 9, 630, 72, 20, 20
89, 0, 656, 159, 20, 20
89, 2, 935, 135, 20, 20
89, 1, 916, 135, 20, 20
89, 5, 964, 134, 20, 20
89, 4, 1245, 168, 20, 20
89, 3, 649, 134, 20, 20
89, 7, 1508, 541, 20, 20
89, 6, 1004, 135, 20, 20
90, 10, 642, 74, 20, 20
90, 0, 653, 158, 20, 20
90, 1, 917, 135, 20, 20
90, 2, 934, 135, 20, 20
90, 5, 964, 134, 20, 20
90, 4, 1245, 169, 20, 20
90, 3, 650, 133, 20, 20
90, 6, 1004, 135, 20, 20
90, 7, 1508, 542, 20, 20
91, 11, 664, 78, 20, 20
91, 0, 653, 159, 20, 20
91, 1, 917, 135, 20, 20
91, 2, 934, 135, 20, 20
91, 5, 964, 134, 20, 20
91, 4, 1245, 169, 20, 20
91, 3, 649, 133, 20, 20
91, 6, 1004, 135, 20, 20
91, 7, 1508, 542, 20, 20
92, 12, 682, 78, 20, 20
92, 0, 652, 158, 20, 20
92, 1, 917, 135, 20, 20
92, 2, 935, 135, 20, 20
92, 5, 964, 134, 20, 20
92, 3, 649, 133, 20, 20
92, 4, 1245, 168, 20, 20
92, 6, 1003, 135, 20, 20
92, 7, 1508, 542, 20, 20
93, 13, 1057, 88, 20, 20
93, 14, 709, 78, 20, 20
93, 1, 917, 135, 20, 20
93, 0, 652, 158, 20, 20
93, 2, 934, 135, 20, 20
93, 5, 964, 134, 20, 20
93, 3, 649, 134, 20, 20
93, 4, 1245, 168, 20, 20
93, 6, 1003, 135, 20, 20
93, 7, 1508, 542, 20, 20
94, 15, 1047, 86, 20, 20
94, 0, 652, 158, 20, 20
94, 1, 917, 135, 20, 20
94, 2, 934, 135, 20, 20
94, 16, 720, 76, 20, 20
94, 5, 964, 134, 20, 20
94, 3, 649, 134, 20, 20
94, 4, 1245, 168, 20, 20
94, 6, 1003, 135, 20, 20
94, 7, 1508, 539, 20, 20
95, 15, 1047, 85, 20, 20
95, 1, 917, 135, 20, 20
95, 0, 654, 158, 20, 20
95, 2, 934, 135, 20, 20
95, 5, 964, 133, 20, 20
95, 3, 649, 133, 20, 20
95, 17, 745, 80, 20, 20
95, 4, 1245, 168, 20, 20
95, 6, 1004, 135, 20, 20
95, 7, 1508, 542, 20, 20
96, 15, 1043, 84, 20, 20
96, 18, 1019, 84, 20, 20
96, 1, 917, 135, 20, 20
96, 0, 654, 158, 20, 20
96, 2, 934, 135, 20, 20
96, 19, 759, 78, 20, 20
96, 5, 965, 133, 20, 20
96, 3, 649, 133, 20, 20
96, 4, 1245, 168, 20, 20
96, 6, 1003, 135, 20, 20
96, 7, 1508, 540, 20, 20
97, 20, 777, 78, 20, 20
97, 18, 1018, 87, 20, 20
97, 1, 918, 135, 20, 20
97, 2, 934, 135, 20, 20
97, 0, 653, 158, 20, 20
97, 5, 964, 135, 20, 20
97, 3, 649, 134, 20, 20
97, 4, 1245, 168, 20, 20
97, 6, 1004, 135, 20, 20
97, 7, 1508, 542, 20, 20
98, 21, 993, 83, 20, 20
98, 2, 933, 135, 20, 20
98, 1, 920, 135, 20, 20
98, 5, 963, 135, 20, 20
98, 22, 803, 79, 20, 20
98, 0, 653, 158, 20, 20
98, 3, 651, 134, 20, 20
98, 4, 1245, 168, 20, 20
98, 6, 1006, 135, 20, 20
98, 7, 1508, 542, 20, 20
99, 23, 979, 82, 20, 20
99, 2, 933, 135, 20, 20
99, 24, 824, 78, 20, 20
